"OrderItemID","OrderID","ProductID","Quantity","UnitPrice"
"4559","559","14","3","272.00"
"4560","560","21","1","285.00"
"4561","561","28","4","298.00"
"4562","562","35","2","311.00"
"4563","563","42","5","324.00"
"4564","564","49","3","337.00"
"4565","565","56","1","350.00"
"4566","566","63","4","363.00"
"4567","567","70","2","376.00"
"4568","568","77","5","389.00"
"4569","569","84","3","402.00"
"4570","570","91","1","415.00"
"4571","571","98","4","428.00"
"4572","572","5","2","441.00"
"4573","573","12","5","454.00"
"4574","574","19","3","467.00"
"4575","575","26","1","480.00"
"4576","576","33","4","493.00"
"4577","577","40","2","6.00"
"4578","578","47","5","19.00"
"4579","579","54","3","32.00"
"4580","580","61","1","45.00"
"4581","581","68","4","58.00"
"4582","582","75","2","71.00"
"4583","583","82","5","84.00"
"4584","584","89","3","97.00"
"4585","585","96","1","110.00"
"4586","586","3","4","123.00"
"4587","587","10","2","136.00"
"4588","588","17","5","149.00"
"4589","589","24","3","162.00"
"4590","590","31","1","175.00"
"4591","591","38","4","188.00"
"4592","592","45","2","201.00"
"4593","593","52","5","214.00"
"4594","594","59","3","227.00"
"4595","595","66","1","240.00"
"4596","596","73","4","253.00"
"4597","597","80","2","266.00"
"4598","598","87","5","279.00"
"4599","599","94","3","292.00"
"4600","600","1","1","305.00"
"4601","601","8","4","318.00"
"4602","602","15","2","331.00"
"4603","603","22","5","344.00"
"4604","604","29","3","357.00"
"4605","605","36","1","370.00"
"4606","606","43","4","383.00"
"4607","607","50","2","396.00"
"4608","608","57","5","409.00"
"4609","609","64","3","422.00"
"4610","610","71","1","435.00"
"4611","611","78","4","448.00"
"4612","612","85","2","461.00"
"4613","613","92","5","474.00"
"4614","614","99","3","487.00"
"4615","615","6","1","500.00"
"4616","616","13","4","13.00"
"4617","617","20","2","26.00"
"4618","618","27","5","39.00"
"4619","619","34","3","52.00"
"4620","620","41","1","65.00"
"4621","621","48","4","78.00"
"4622","622","55","2","91.00"
"4623","623","62","5","104.00"
"4624","624","69","3","117.00"
"4625","625","76","1","130.00"
"4626","626","83","4","143.00"
"4627","627","90","2","156.00"
"4628","628","97","5","169.00"
"4629","629","4","3","182.00"
"4630","630","11","1","195.00"
"4631","631","18","4","208.00"
"4632","632","25","2","221.00"
"4633","633","32","5","234.00"
"4634","634","39","3","247.00"
"4635","635","46","1","260.00"
"4636","636","53","4","273.00"
"4637","637","60","2","286.00"
"4638","638","67","5","299.00"
"4639","639","74","3","312.00"
"4640","640","81","1","325.00"
"4641","641","88","4","338.00"
"4642","642","95","2","351.00"
"4643","643","2","5","364.00"
"4644","644","9","3","377.00"
"4645","645","16","1","390.00"
"4646","646","23","4","403.00"
"4647","647","30","2","416.00"
"4648","648","37","5","429.00"
"4649","649","44","3","442.00"
"4650","650","51","1","455.00"
"4651","651","58","4","468.00"
"4652","652","65","2","481.00"
"4653","653","72","5","494.00"
"4654","654","79","3","7.00"
"4655","655","86","1","20.00"
"4656","656","93","4","33.00"
"4657","657","100","2","46.00"
"4658","658","7","5","59.00"
"4659","659","14","3","72.00"
"4660","660","21","1","85.00"
"4661","661","28","4","98.00"
"4662","662","35","2","111.00"
"4663","663","42","5","124.00"
"4664","664","49","3","137.00"
"4665","665","56","1","150.00"
"4666","666","63","4","163.00"
"4667","667","70","2","176.00"
"4668","668","77","5","189.00"
"4669","669","84","3","202.00"
"4670","670","91","1","215.00"
"4671","671","98","4","228.00"
"4672","672","5","2","241.00"
"4673","673","12","5","254.00"
"4674","674","19","3","267.00"
"4675","675","26","1","280.00"
"4676","676","33","4","293.00"
"4677","677","40","2","306.00"
"4678","678","47","5","319.00"
"4679","679","54","3","332.00"
"4680","680","61","1","345.00"
"4681","681","68","4","358.00"
"4682","682","75","2","371.00"
"4683","683","82","5","384.00"
"4684","684","89","3","397.00"
"4685","685","96","1","410.00"
"4686","686","3","4","423.00"
"4687","687","10","2","436.00"
"4688","688","17","5","449.00"
"4689","689","24","3","462.00"
"4690","690","31","1","475.00"
"4691","691","38","4","488.00"
"4692","692","45","2","501.00"
"4693","693","52","5","14.00"
"4694","694","59","3","27.00"
"4695","695","66","1","40.00"
"4696","696","73","4","53.00"
"4697","697","80","2","66.00"
"4698","698","87","5","79.00"
"4699","699","94","3","92.00"
"4700","700","1","1","105.00"
"4701","701","8","4","118.00"
"4702","702","15","2","131.00"
"4703","703","22","5","144.00"
"4704","704","29","3","157.00"
"4705","705","36","1","170.00"
"4706","706","43","4","183.00"
"4707","707","50","2","196.00"
"4708","708","57","5","209.00"
"4709","709","64","3","222.00"
"4710","710","71","1","235.00"
"4711","711","78","4","248.00"
"4712","712","85","2","261.00"
"4713","713","92","5","274.00"
"4714","714","99","3","287.00"
"4715","715","6","1","300.00"
"4716","716","13","4","313.00"
"4717","717","20","2","326.00"
"4718","718","27","5","339.00"
"4719","719","34","3","352.00"
"4720","720","41","1","365.00"
"4721","721","48","4","378.00"
"4722","722","55","2","391.00"
"4723","723","62","5","404.00"
"4724","724","69","3","417.00"
"4725","725","76","1","430.00"
"4726","726","83","4","443.00"
"4727","727","90","2","456.00"
"4728","728","97","5","469.00"
"4729","729","4","3","482.00"
"4730","730","11","1","495.00"
"4731","731","18","4","8.00"
"4732","732","25","2","21.00"
"4733","733","32","5","34.00"
"4734","734","39","3","47.00"
"4735","735","46","1","60.00"
"4736","736","53","4","73.00"
"4737","737","60","2","86.00"
"4738","738","67","5","99.00"
"4739","739","74","3","112.00"
"4740","740","81","1","125.00"
"4741","741","88","4","138.00"
"4742","742","95","2","151.00"
"4743","743","2","5","164.00"
"4744","744","9","3","177.00"
"4745","745","16","1","190.00"
"4746","746","23","4","203.00"
"4747","747","30","2","216.00"
"4748","748","37","5","229.00"
"4749","749","44","3","242.00"
"4750","750","51","1","255.00"
"4751","751","58","4","268.00"
"4752","752","65","2","281.00"
"4753","753","72","5","294.00"
"4754","754","79","3","307.00"
"4755","755","86","1","320.00"
"4756","756","93","4","333.00"
"4757","757","100","2","346.00"
"4758","758","7","5","359.00"
"4759","759","14","3","372.00"
"4760","760","21","1","385.00"
"4761","761","28","4","398.00"
"4762","762","35","2","411.00"
"4763","763","42","5","424.00"
"4764","764","49","3","437.00"
"4765","765","56","1","450.00"
"4766","766","63","4","463.00"
"4767","767","70","2","476.00"
"4768","768","77","5","489.00"
"4769","769","84","3","502.00"
"4770","770","91","1","15.00"
"4771","771","98","4","28.00"
"4772","772","5","2","41.00"
"4773","773","12","5","54.00"
"4774","774","19","3","67.00"
"4775","775","26","1","80.00"
"4776","776","33","4","93.00"
"4777","777","40","2","106.00"
"4778","778","47","5","119.00"
"4779","779","54","3","132.00"
"4780","780","61","1","145.00"
"4781","781","68","4","158.00"
"4782","782","75","2","171.00"
"4783","783","82","5","184.00"
"4784","784","89","3","197.00"
"4785","785","96","1","210.00"
"4786","786","3","4","223.00"
"4787","787","10","2","236.00"
"4788","788","17","5","249.00"
"4789","789","24","3","262.00"
"4790","790","31","1","275.00"
"4791","791","38","4","288.00"
"4792","792","45","2","301.00"
"4793","793","52","5","314.00"
"4794","794","59","3","327.00"
"4795","795","66","1","340.00"
"4796","796","73","4","353.00"
"4797","797","80","2","366.00"
"4798","798","87","5","379.00"
"4799","799","94","3","392.00"
"4800","800","1","1","405.00"
"4801","801","8","4","418.00"
"4802","802","15","2","431.00"
"4803","803","22","5","444.00"
"4804","804","29","3","457.00"
"4805","805","36","1","470.00"
"4806","806","43","4","483.00"
"4807","807","50","2","496.00"
"4808","808","57","5","9.00"
"4809","809","64","3","22.00"
"4810","810","71","1","35.00"
"4811","811","78","4","48.00"
"4812","812","85","2","61.00"
"4813","813","92","5","74.00"
"4814","814","99","3","87.00"
"4815","815","6","1","100.00"
"4816","816","13","4","113.00"
"4817","817","20","2","126.00"
"4818","818","27","5","139.00"
"4819","819","34","3","152.00"
"4820","820","41","1","165.00"
"4821","821","48","4","178.00"
"4822","822","55","2","191.00"
"4823","823","62","5","204.00"
"4824","824","69","3","217.00"
"4825","825","76","1","230.00"
"4826","826","83","4","243.00"
"4827","827","90","2","256.00"
"4828","828","97","5","269.00"
"4829","829","4","3","282.00"
"4830","830","11","1","295.00"
"4831","831","18","4","308.00"
"4832","832","25","2","321.00"
"4833","833","32","5","334.00"
"4834","834","39","3","347.00"
"4835","835","46","1","360.00"
"4836","836","53","4","373.00"
"4837","837","60","2","386.00"
"4838","838","67","5","399.00"
"4839","839","74","3","412.00"
"4840","840","81","1","425.00"
"4841","841","88","4","438.00"
"4842","842","95","2","451.00"
"4843","843","2","5","464.00"
"4844","844","9","3","477.00"
"4845","845","16","1","490.00"
"4846","846","23","4","503.00"
"4847","847","30","2","16.00"
"4848","848","37","5","29.00"
"4849","849","44","3","42.00"
"4850","850","51","1","55.00"
"4851","851","58","4","68.00"
"4852","852","65","2","81.00"
"4853","853","72","5","94.00"
"4854","854","79","3","107.00"
"4855","855","86","1","120.00"
"4856","856","93","4","133.00"
"4857","857","100","2","146.00"
"4858","858","7","5","159.00"
"4859","859","14","3","172.00"
"4860","860","21","1","185.00"
"4861","861","28","4","198.00"
"4862","862","35","2","211.00"
"4863","863","42","5","224.00"
"4864","864","49","3","237.00"
"4865","865","56","1","250.00"
"4866","866","63","4","263.00"
"4867","867","70","2","276.00"
"4868","868","77","5","289.00"
"4869","869","84","3","302.00"
"4870","870","91","1","315.00"
"4871","871","98","4","328.00"
"4872","872","5","2","341.00"
"4873","873","12","5","354.00"
"4874","874","19","3","367.00"
"4875","875","26","1","380.00"
"4876","876","33","4","393.00"
"4877","877","40","2","406.00"
"4878","878","47","5","419.00"
"4879","879","54","3","432.00"
"4880","880","61","1","445.00"
"4881","881","68","4","458.00"
"4882","882","75","2","471.00"
"4883","883","82","5","484.00"
"4884","884","89","3","497.00"
"4885","885","96","1","10.00"
"4886","886","3","4","23.00"
"4887","887","10","2","36.00"
"4888","888","17","5","49.00"
"4889","889","24","3","62.00"
"4890","890","31","1","75.00"
"4891","891","38","4","88.00"
"4892","892","45","2","101.00"
"4893","893","52","5","114.00"
"4894","894","59","3","127.00"
"4895","895","66","1","140.00"
"4896","896","73","4","153.00"
"4897","897","80","2","166.00"
"4898","898","87","5","179.00"
"4899","899","94","3","192.00"
"4900","900","1","1","205.00"
"4901","901","8","4","218.00"
"4902","902","15","2","231.00"
"4903","903","22","5","244.00"
"4904","904","29","3","257.00"
"4905","905","36","1","270.00"
"4906","906","43","4","283.00"
"4907","907","50","2","296.00"
"4908","908","57","5","309.00"
"4909","909","64","3","322.00"
"4910","910","71","1","335.00"
"4911","911","78","4","348.00"
"4912","912","85","2","361.00"
"4913","913","92","5","374.00"
"4914","914","99","3","387.00"
"4915","915","6","1","400.00"
"4916","916","13","4","413.00"
"4917","917","20","2","426.00"
"4918","918","27","5","439.00"
"4919","919","34","3","452.00"
"4920","920","41","1","465.00"
"4921","921","48","4","478.00"
"4922","922","55","2","491.00"
"4923","923","62","5","504.00"
"4924","924","69","3","17.00"
"4925","925","76","1","30.00"
"4926","926","83","4","43.00"
"4927","927","90","2","56.00"
"4928","928","97","5","69.00"
"4929","929","4","3","82.00"
"4930","930","11","1","95.00"
"4931","931","18","4","108.00"
"4932","932","25","2","121.00"
"4933","933","32","5","134.00"
"4934","934","39","3","147.00"
"4935","935","46","1","160.00"
"4936","936","53","4","173.00"
"4937","937","60","2","186.00"
"4938","938","67","5","199.00"
"4939","939","74","3","212.00"
"4940","940","81","1","225.00"
"4941","941","88","4","238.00"
"4942","942","95","2","251.00"
"4943","943","2","5","264.00"
"4944","944","9","3","277.00"
"4945","945","16","1","290.00"
"4946","946","23","4","303.00"
"4947","947","30","2","316.00"
"4948","948","37","5","329.00"
"4949","949","44","3","342.00"
"4950","950","51","1","355.00"
"4951","951","58","4","368.00"
"4952","952","65","2","381.00"
"4953","953","72","5","394.00"
"4954","954","79","3","407.00"
"4955","955","86","1","420.00"
"4956","956","93","4","433.00"
"4957","957","100","2","446.00"
"4958","958","7","5","459.00"
"4959","959","14","3","472.00"
"4960","960","21","1","485.00"
"4961","961","28","4","498.00"
"4962","962","35","2","11.00"
"4963","963","42","5","24.00"
"4964","964","49","3","37.00"
"4965","965","56","1","50.00"
"4966","966","63","4","63.00"
"4967","967","70","2","76.00"
"4968","968","77","5","89.00"
"4969","969","84","3","102.00"
"4970","970","91","1","115.00"
"4971","971","98","4","128.00"
"4972","972","5","2","141.00"
"4973","973","12","5","154.00"
"4974","974","19","3","167.00"
"4975","975","26","1","180.00"
"4976","976","33","4","193.00"
"4977","977","40","2","206.00"
"4978","978","47","5","219.00"
"4979","979","54","3","232.00"
"4980","980","61","1","245.00"
"4981","981","68","4","258.00"
"4982","982","75","2","271.00"
"4983","983","82","5","284.00"
"4984","984","89","3","297.00"
"4985","985","96","1","310.00"
"4986","986","3","4","323.00"
"4987","987","10","2","336.00"
"4988","988","17","5","349.00"
"4989","989","24","3","362.00"
"4990","990","31","1","375.00"
"4991","991","38","4","388.00"
"4992","992","45","2","401.00"
"4993","993","52","5","414.00"
"4994","994","59","3","427.00"
"4995","995","66","1","440.00"
"4996","996","73","4","453.00"
"4997","997","80","2","466.00"
"4998","998","87","5","479.00"
"4999","999","94","3","492.00"
"5000","1000","1","1","5.00"
"5001","1001","8","4","18.00"
"5002","1002","15","2","31.00"
"5003","1003","22","5","44.00"
"5004","1004","29","3","57.00"
"5005","1005","36","1","70.00"
"5006","1006","43","4","83.00"
"5007","1007","50","2","96.00"
"5008","1008","57","5","109.00"
"5009","1009","64","3","122.00"
"5010","1010","71","1","135.00"
"5011","1011","78","4","148.00"
"5012","1012","85","2","161.00"
"5013","1013","92","5","174.00"
"5014","1014","99","3","187.00"
"5015","1015","6","1","200.00"
"5016","1016","13","4","213.00"
"5017","1017","20","2","226.00"
"5018","1018","27","5","239.00"
"5019","1019","34","3","252.00"
"5020","1020","41","1","265.00"
"5021","1021","48","4","278.00"
"5022","1022","55","2","291.00"
"5023","1023","62","5","304.00"
"5024","1024","69","3","317.00"
"5025","1025","76","1","330.00"
"5026","1026","83","4","343.00"
"5027","1027","90","2","356.00"
"5028","1028","97","5","369.00"
"5029","1029","4","3","382.00"
"5030","1030","11","1","395.00"
"5031","1031","18","4","408.00"
"5032","1032","25","2","421.00"
"5033","1033","32","5","434.00"
"5034","1034","39","3","447.00"
"5035","1035","46","1","460.00"
"5036","1036","53","4","473.00"
"5037","1037","60","2","486.00"
"5038","1038","67","5","499.00"
"5039","1039","74","3","12.00"
"5040","1040","81","1","25.00"
"5041","1041","88","4","38.00"
"5042","1042","95","2","51.00"
"5043","1043","2","5","64.00"
"5044","1044","9","3","77.00"
"5045","1045","16","1","90.00"
"5046","1046","23","4","103.00"
"5047","1047","30","2","116.00"
"5048","1048","37","5","129.00"
"5049","1049","44","3","142.00"
"5050","1050","51","1","155.00"
"5051","1051","58","4","168.00"
"5052","1052","65","2","181.00"
"5053","1053","72","5","194.00"
"5054","1054","79","3","207.00"
"5055","1055","86","1","220.00"
"5056","1056","93","4","233.00"
"5057","1057","100","2","246.00"
"5058","1058","7","5","259.00"
"5059","1059","14","3","272.00"
"5060","1060","21","1","285.00"
"5061","1061","28","4","298.00"
"5062","1062","35","2","311.00"
"5063","1063","42","5","324.00"
"5064","1064","49","3","337.00"
"5065","1065","56","1","350.00"
"5066","1066","63","4","363.00"
"5067","1067","70","2","376.00"
"5068","1068","77","5","389.00"
"5069","1069","84","3","402.00"
"5070","1070","91","1","415.00"
"5071","1071","98","4","428.00"
"5072","1072","5","2","441.00"
"5073","1073","12","5","454.00"
"5074","1074","19","3","467.00"
"5075","1075","26","1","480.00"
"5076","1076","33","4","493.00"
"5077","1077","40","2","6.00"
"5078","1078","47","5","19.00"
"5079","1079","54","3","32.00"
"5080","1080","61","1","45.00"
"5081","1081","68","4","58.00"
"5082","1082","75","2","71.00"
"5083","1083","82","5","84.00"
"5084","1084","89","3","97.00"
"5085","1085","96","1","110.00"
"5086","1086","3","4","123.00"
"5087","1087","10","2","136.00"
"5088","1088","17","5","149.00"
"5089","1089","24","3","162.00"
"5090","1090","31","1","175.00"
"5091","1091","38","4","188.00"
"5092","1092","45","2","201.00"
"5093","1093","52","5","214.00"
"5094","1094","59","3","227.00"
"5095","1095","66","1","240.00"
"5096","1096","73","4","253.00"
"5097","1097","80","2","266.00"
"5098","1098","87","5","279.00"
"5099","1099","94","3","292.00"
"5100","1100","1","1","305.00"
"5101","1101","8","4","318.00"
"5102","1102","15","2","331.00"
"5103","1103","22","5","344.00"
"5104","1104","29","3","357.00"
"5105","1105","36","1","370.00"
"5106","1106","43","4","383.00"
"5107","1107","50","2","396.00"
"5108","1108","57","5","409.00"
"5109","1109","64","3","422.00"
"5110","1110","71","1","435.00"
"5111","1111","78","4","448.00"
"5112","1112","85","2","461.00"
"5113","1113","92","5","474.00"
"5114","1114","99","3","487.00"
"5115","1115","6","1","500.00"
"5116","1116","13","4","13.00"
"5117","1117","20","2","26.00"
"5118","1118","27","5","39.00"
"5119","1119","34","3","52.00"
"5120","1120","41","1","65.00"
"5121","1121","48","4","78.00"
"5122","1122","55","2","91.00"
"5123","1123","62","5","104.00"
"5124","1124","69","3","117.00"
"5125","1125","76","1","130.00"
"5126","1126","83","4","143.00"
"5127","1127","90","2","156.00"
"5128","1128","97","5","169.00"
"5129","1129","4","3","182.00"
"5130","1130","11","1","195.00"
"5131","1131","18","4","208.00"
"5132","1132","25","2","221.00"
"5133","1133","32","5","234.00"
"5134","1134","39","3","247.00"
"5135","1135","46","1","260.00"
"5136","1136","53","4","273.00"
"5137","1137","60","2","286.00"
"5138","1138","67","5","299.00"
"5139","1139","74","3","312.00"
"5140","1140","81","1","325.00"
"5141","1141","88","4","338.00"
"5142","1142","95","2","351.00"
"5143","1143","2","5","364.00"
"5144","1144","9","3","377.00"
"5145","1145","16","1","390.00"
"5146","1146","23","4","403.00"
"5147","1147","30","2","416.00"
"5148","1148","37","5","429.00"
"5149","1149","44","3","442.00"
"5150","1150","51","1","455.00"
"5151","1151","58","4","468.00"
"5152","1152","65","2","481.00"
"5153","1153","72","5","494.00"
"5154","1154","79","3","7.00"
"5155","1155","86","1","20.00"
"5156","1156","93","4","33.00"
"5157","1157","100","2","46.00"
"5158","1158","7","5","59.00"
"5159","1159","14","3","72.00"
"5160","1160","21","1","85.00"
"5161","1161","28","4","98.00"
"5162","1162","35","2","111.00"
"5163","1163","42","5","124.00"
"5164","1164","49","3","137.00"
"5165","1165","56","1","150.00"
"5166","1166","63","4","163.00"
"5167","1167","70","2","176.00"
"5168","1168","77","5","189.00"
"5169","1169","84","3","202.00"
"5170","1170","91","1","215.00"
"5171","1171","98","4","228.00"
"5172","1172","5","2","241.00"
"5173","1173","12","5","254.00"
"5174","1174","19","3","267.00"
"5175","1175","26","1","280.00"
"5176","1176","33","4","293.00"
"5177","1177","40","2","306.00"
"5178","1178","47","5","319.00"
"5179","1179","54","3","332.00"
"5180","1180","61","1","345.00"
"5181","1181","68","4","358.00"
"5182","1182","75","2","371.00"
"5183","1183","82","5","384.00"
"5184","1184","89","3","397.00"
"5185","1185","96","1","410.00"
"5186","1186","3","4","423.00"
"5187","1187","10","2","436.00"
"5188","1188","17","5","449.00"
"5189","1189","24","3","462.00"
"5190","1190","31","1","475.00"
"5191","1191","38","4","488.00"
"5192","1192","45","2","501.00"
"5193","1193","52","5","14.00"
"5194","1194","59","3","27.00"
"5195","1195","66","1","40.00"
"5196","1196","73","4","53.00"
"5197","1197","80","2","66.00"
"5198","1198","87","5","79.00"
"5199","1199","94","3","92.00"
"5200","1200","1","1","105.00"
"5201","1201","8","4","118.00"
"5202","1202","15","2","131.00"
"5203","1203","22","5","144.00"
"5204","1204","29","3","157.00"
"5205","1205","36","1","170.00"
"5206","1206","43","4","183.00"
"5207","1207","50","2","196.00"
"5208","1208","57","5","209.00"
"5209","1209","64","3","222.00"
"5210","1210","71","1","235.00"
"5211","1211","78","4","248.00"
"5212","1212","85","2","261.00"
"5213","1213","92","5","274.00"
"5214","1214","99","3","287.00"
"5215","1215","6","1","300.00"
"5216","1216","13","4","313.00"
"5217","1217","20","2","326.00"
"5218","1218","27","5","339.00"
"5219","1219","34","3","352.00"
"5220","1220","41","1","365.00"
"5221","1221","48","4","378.00"
"5222","1222","55","2","391.00"
"5223","1223","62","5","404.00"
"5224","1224","69","3","417.00"
"5225","1225","76","1","430.00"
"5226","1226","83","4","443.00"
"5227","1227","90","2","456.00"
"5228","1228","97","5","469.00"
"5229","1229","4","3","482.00"
"5230","1230","11","1","495.00"
"5231","1231","18","4","8.00"
"5232","1232","25","2","21.00"
"5233","1233","32","5","34.00"
"5234","1234","39","3","47.00"
"5235","1235","46","1","60.00"
"5236","1236","53","4","73.00"
"5237","1237","60","2","86.00"
"5238","1238","67","5","99.00"
"5239","1239","74","3","112.00"
"5240","1240","81","1","125.00"
"5241","1241","88","4","138.00"
"5242","1242","95","2","151.00"
"5243","1243","2","5","164.00"
"5244","1244","9","3","177.00"
"5245","1245","16","1","190.00"
"5246","1246","23","4","203.00"
"5247","1247","30","2","216.00"
"5248","1248","37","5","229.00"
"5249","1249","44","3","242.00"
"5250","1250","51","1","255.00"
"5251","1251","58","4","268.00"
"5252","1252","65","2","281.00"
"5253","1253","72","5","294.00"
"5254","1254","79","3","307.00"
"5255","1255","86","1","320.00"
"5256","1256","93","4","333.00"
"5257","1257","100","2","346.00"
"5258","1258","7","5","359.00"
"5259","1259","14","3","372.00"
"5260","1260","21","1","385.00"
"5261","1261","28","4","398.00"
"5262","1262","35","2","411.00"
"5263","1263","42","5","424.00"
"5264","1264","49","3","437.00"
"5265","1265","56","1","450.00"
"5266","1266","63","4","463.00"
"5267","1267","70","2","476.00"
"5268","1268","77","5","489.00"
"5269","1269","84","3","502.00"
"5270","1270","91","1","15.00"
"5271","1271","98","4","28.00"
"5272","1272","5","2","41.00"
"5273","1273","12","5","54.00"
"5274","1274","19","3","67.00"
"5275","1275","26","1","80.00"
"5276","1276","33","4","93.00"
"5277","1277","40","2","106.00"
"5278","1278","47","5","119.00"
"5279","1279","54","3","132.00"
"5280","1280","61","1","145.00"
"5281","1281","68","4","158.00"
"5282","1282","75","2","171.00"
"5283","1283","82","5","184.00"
"5284","1284","89","3","197.00"
"5285","1285","96","1","210.00"
"5286","1286","3","4","223.00"
"5287","1287","10","2","236.00"
"5288","1288","17","5","249.00"
"5289","1289","24","3","262.00"
"5290","1290","31","1","275.00"
"5291","1291","38","4","288.00"
"5292","1292","45","2","301.00"
"5293","1293","52","5","314.00"
"5294","1294","59","3","327.00"
"5295","1295","66","1","340.00"
"5296","1296","73","4","353.00"
"5297","1297","80","2","366.00"
"5298","1298","87","5","379.00"
"5299","1299","94","3","392.00"
"5300","1300","1","1","405.00"
"5301","1301","8","4","418.00"
"5302","1302","15","2","431.00"
"5303","1303","22","5","444.00"
"5304","1304","29","3","457.00"
"5305","1305","36","1","470.00"
"5306","1306","43","4","483.00"
"5307","1307","50","2","496.00"
"5308","1308","57","5","9.00"
"5309","1309","64","3","22.00"
"5310","1310","71","1","35.00"
"5311","1311","78","4","48.00"
"5312","1312","85","2","61.00"
"5313","1313","92","5","74.00"
"5314","1314","99","3","87.00"
"5315","1315","6","1","100.00"
"5316","1316","13","4","113.00"
"5317","1317","20","2","126.00"
"5318","1318","27","5","139.00"
"5319","1319","34","3","152.00"
"5320","1320","41","1","165.00"
"5321","1321","48","4","178.00"
"5322","1322","55","2","191.00"
"5323","1323","62","5","204.00"
"5324","1324","69","3","217.00"
"5325","1325","76","1","230.00"
"5326","1326","83","4","243.00"
"5327","1327","90","2","256.00"
"5328","1328","97","5","269.00"
"5329","1329","4","3","282.00"
"5330","1330","11","1","295.00"
"5331","1331","18","4","308.00"
"5332","1332","25","2","321.00"
"5333","1333","32","5","334.00"
"5334","1334","39","3","347.00"
"5335","1335","46","1","360.00"
"5336","1336","53","4","373.00"
"5337","1337","60","2","386.00"
"5338","1338","67","5","399.00"
"5339","1339","74","3","412.00"
"5340","1340","81","1","425.00"
"5341","1341","88","4","438.00"
"5342","1342","95","2","451.00"
"5343","1343","2","5","464.00"
"5344","1344","9","3","477.00"
"5345","1345","16","1","490.00"
"5346","1346","23","4","503.00"
"5347","1347","30","2","16.00"
"5348","1348","37","5","29.00"
"5349","1349","44","3","42.00"
"5350","1350","51","1","55.00"
"5351","1351","58","4","68.00"
"5352","1352","65","2","81.00"
"5353","1353","72","5","94.00"
"5354","1354","79","3","107.00"
"5355","1355","86","1","120.00"
"5356","1356","93","4","133.00"
"5357","1357","100","2","146.00"
"5358","1358","7","5","159.00"
"5359","1359","14","3","172.00"
"5360","1360","21","1","185.00"
"5361","1361","28","4","198.00"
"5362","1362","35","2","211.00"
"5363","1363","42","5","224.00"
"5364","1364","49","3","237.00"
"5365","1365","56","1","250.00"
"5366","1366","63","4","263.00"
"5367","1367","70","2","276.00"
"5368","1368","77","5","289.00"
"5369","1369","84","3","302.00"
"5370","1370","91","1","315.00"
"5371","1371","98","4","328.00"
"5372","1372","5","2","341.00"
"5373","1373","12","5","354.00"
"5374","1374","19","3","367.00"
"5375","1375","26","1","380.00"
"5376","1376","33","4","393.00"
"5377","1377","40","2","406.00"
"5378","1378","47","5","419.00"
"5379","1379","54","3","432.00"
"5380","1380","61","1","445.00"
"5381","1381","68","4","458.00"
"5382","1382","75","2","471.00"
"5383","1383","82","5","484.00"
"5384","1384","89","3","497.00"
"5385","1385","96","1","10.00"
"5386","1386","3","4","23.00"
"5387","1387","10","2","36.00"
"5388","1388","17","5","49.00"
"5389","1389","24","3","62.00"
"5390","1390","31","1","75.00"
"5391","1391","38","4","88.00"
"5392","1392","45","2","101.00"
"5393","1393","52","5","114.00"
"5394","1394","59","3","127.00"
"5395","1395","66","1","140.00"
"5396","1396","73","4","153.00"
"5397","1397","80","2","166.00"
"5398","1398","87","5","179.00"
"5399","1399","94","3","192.00"
"5400","1400","1","1","205.00"
"5401","1401","8","4","218.00"
"5402","1402","15","2","231.00"
"5403","1403","22","5","244.00"
"5404","1404","29","3","257.00"
"5405","1405","36","1","270.00"
"5406","1406","43","4","283.00"
"5407","1407","50","2","296.00"
"5408","1408","57","5","309.00"
"5409","1409","64","3","322.00"
"5410","1410","71","1","335.00"
"5411","1411","78","4","348.00"
"5412","1412","85","2","361.00"
"5413","1413","92","5","374.00"
"5414","1414","99","3","387.00"
"5415","1415","6","1","400.00"
"5416","1416","13","4","413.00"
"5417","1417","20","2","426.00"
"5418","1418","27","5","439.00"
"5419","1419","34","3","452.00"
"5420","1420","41","1","465.00"
"5421","1421","48","4","478.00"
"5422","1422","55","2","491.00"
"5423","1423","62","5","504.00"
"5424","1424","69","3","17.00"
"5425","1425","76","1","30.00"
"5426","1426","83","4","43.00"
"5427","1427","90","2","56.00"
"5428","1428","97","5","69.00"
"5429","1429","4","3","82.00"
"5430","1430","11","1","95.00"
"5431","1431","18","4","108.00"
"5432","1432","25","2","121.00"
"5433","1433","32","5","134.00"
"5434","1434","39","3","147.00"
"5435","1435","46","1","160.00"
"5436","1436","53","4","173.00"
"5437","1437","60","2","186.00"
"5438","1438","67","5","199.00"
"5439","1439","74","3","212.00"
"5440","1440","81","1","225.00"
"5441","1441","88","4","238.00"
"5442","1442","95","2","251.00"
"5443","1443","2","5","264.00"
"5444","1444","9","3","277.00"
"5445","1445","16","1","290.00"
"5446","1446","23","4","303.00"
"5447","1447","30","2","316.00"
"5448","1448","37","5","329.00"
"5449","1449","44","3","342.00"
"5450","1450","51","1","355.00"
"5451","1451","58","4","368.00"
"5452","1452","65","2","381.00"
"5453","1453","72","5","394.00"
"5454","1454","79","3","407.00"
"5455","1455","86","1","420.00"
"5456","1456","93","4","433.00"
"5457","1457","100","2","446.00"
"5458","1458","7","5","459.00"
